name,reviews.text
Anaheim Marriott Suites,"When we arrived at the hotel and pulled-up to the Valet Parking, there was no one to great or help us. After almost 10 minutes we went in to the registration desk for help. We were able to get checked-in by the nice person, but the Hotel Manager was acting as the Bellman and Valet. We finally got help from him to our room but the process took about 25 minutes when there was no line or other customers present. Our room was very dirty complete with hair on the bed pillows, sick and bath tub. There was even a Calvin Kline pant sticker stuck on the bedroom door. We stayed two days and informed the staff of the issues, but the sticker was still there when we checked-out. There were food trays in the hallway all the time which smelled bad when the aromas mixed. I can only assume they retrieve the trays once a day. I can say that the staff was very friendly and helpful, but they seemed very harried all the time."
Anaheim Marriott Suites,"I travel quite frequently and I must admit the service and accommodations at this hotel is amazing!!! From when I entered the door a bellman greeted me and offered his assistance, as I reached the front desk I was greeted enthusiastically. The room was immaculate, KUDOS to the housekeeping team at this hotel. I especially appreciated the refrigerator, coffee maker... More"
Anaheim Marriott Suites,"Pros: Clean room, close to Disney with shuttle service, view from room good, hotel staff very nice and friendly Cons: King bed a little too firm for my taste, sofa bed needs updating. Family of four, I had to request extra towels, blankets and pillows. Room for vending/Ice machine was locked, key didn't work."
Anaheim Marriott Suites,"The Elevator waiting areas have no air flow they were always hot and stagnet! Parking was always a challenge, they alwys ahd room for taxi's but no room for guests!"
Anaheim Marriott Suites,"I have been staying at this hotel for about five to six years every time I come and visit the Disneyland area. I visit about 2-3 times a year and it is always an amazing stay. The rooms are spacious, the staff is friendly, and Sunspot has great breakfast options. During my most recent visit, Jose completely blew me away... More"
Anaheim Marriott Suites,"Our experience as a family was tremendous. The staff was very friendly and a pleasure to work with not only for the room, but with various activities around Anaheim such as Disneyland. The room was clean, well kept, and the beds were very comfortable. Our family enjoyed the pool very much. I would recommend this hotel to anyone. Earlier I... More"
Anaheim Marriott Suites,"We just returned home from our trip to Disneyland and I am so glad we stayed at the Marriott Suites! We spent 4 nights at this lovely hotel and the service was exceptional and the location is great. There is a Target across the street, many restaurants nearby and a Starbucks in the lobby. The ease of check-in was appreciated... More"
Anaheim Marriott Suites,"The catering team is amzaing, they remebered all the details, they were super flexible with their packages and really the sweetest director and chef ever."
Anaheim Marriott Suites,"The rooms are family friendly, confortable and spacious. The staff all greeted us with a smile and were always willing to help. It was easy to get to and from Disneyland on the hotel shuttle and we appreciated having many dining choices in close walking distance. The Starbucks in the lobby was a great added benefit. I highly recommend this... More"
Anaheim Marriott Suites,"Maria, the woman who cooks omlette at the hotel breakfast is just a great cook! Never ate such good omlette! You definatelly have to go there and try her omlette ! I ate 2 each morning that good they were ! ........................"
Anaheim Marriott Suites,"We have been coming to this hotel for the past five years it's always been comfortable and the location is close to Disneyland. Travis the bell man has always taking care of me and my family, he's one of the top Bellman there, I hope they pay him well for all he does, along with Eli ranks right up there with Travis. As far as the hotel it has had a few updates as far as the hallways with new carpet. But the rooms themselves are getting a little outdated, but still comfortable and clean. We've only been in the pool a few times, it seems no matter what time of year we go it's always cold and the pool area and hot tub is outdated. The Starbucks on location is a nice added touch, a little more pricey and they stopped giving free water like all other Starbucks locations- the Disneyland Starbucks with your annual pass discount is cheaper and they give you free water in their cups if you ask. We will continue to stay here as long as they continue to update the location, and the best touch is Travis and Eli the Bellmans."
Anaheim Marriott Suites,"We booked this trip as a quick family getaway to disneyland for our kiddos. Upon checking in Nick A, made our experience awesome. With 2 kiddos and several special requests, he took the time to ensure that all of our requests were acknowledged and even made them all possible for us. I know it took him extra time to accommodate... More"
